sleep_hours,distance,date,user_type
7.42,3.79,4/13/2016,Beginner Level
7.53,3.79,4/13/2016,Beginner Level
7.63,3.79,4/13/2016,Beginner Level
7.68,3.79,4/13/2016,Beginner Level
7.75,3.79,4/13/2016,Beginner Level
7.93,3.79,4/13/2016,Beginner Level
8.00,3.79,4/13/2016,Beginner Level
8.08,3.79,4/13/2016,Beginner Level
8.28,3.79,4/13/2016,Beginner Level
9.05,3.79,4/13/2016,Beginner Level
9.22,3.79,4/13/2016,Beginner Level
9.37,3.79,4/13/2016,Beginner Level
9.72,3.79,4/13/2016,Beginner Level
10.25,3.79,4/13/2016,Beginner Level
10.57,3.79,4/13/2016,Beginner Level
5.83,0.00,4/13/2016,Beginner Level
6.12,0.00,4/13/2016,Beginner Level
6.63,0.00,4/13/2016,Beginner Level
6.92,0.00,4/13/2016,Beginner Level
6.93,0.00,4/13/2016,Beginner Level
8.20,0.00,4/13/2016,Beginner Level
8.37,0.00,4/13/2016,Beginner Level
8.45,0.00,4/13/2016,Beginner Level
8.50,0.00,4/13/2016,Beginner Level
8.70,0.00,4/13/2016,Beginner Level
8.98,0.00,4/13/2016,Beginner Level
9.10,0.00,4/13/2016,Beginner Level
9.17,0.00,4/13/2016,Beginner Level
9.28,0.00,4/13/2016,Beginner Level
9.58,0.00,4/13/2016,Beginner Level
10.05,0.00,4/13/2016,Beginner Level
10.60,0.00,4/13/2016,Beginner Level
11.63,0.00,4/13/2016,Beginner Level
4.33,2.91,4/13/2016,Beginner Level
6.77,2.91,4/13/2016,Beginner Level
7.35,2.91,4/13/2016,Beginner Level
5.57,3.74,4/13/2016,Beginner Level
6.10,3.74,4/13/2016,Beginner Level
6.43,3.74,4/13/2016,Beginner Level
6.45,3.74,4/13/2016,Beginner Level
6.92,3.74,4/13/2016,Beginner Level
6.97,3.74,4/13/2016,Beginner Level
7.07,3.74,4/13/2016,Beginner Level
7.10,3.74,4/13/2016,Beginner Level
7.25,3.74,4/13/2016,Beginner Level
7.43,3.74,4/13/2016,Beginner Level
7.45,3.74,4/13/2016,Beginner Level
7.55,3.74,4/13/2016,Beginner Level
7.58,3.74,4/13/2016,Beginner Level
7.62,3.74,4/13/2016,Beginner Level
7.63,3.74,4/13/2016,Beginner Level
7.70,3.74,4/13/2016,Beginner Level
7.78,3.74,4/13/2016,Beginner Level
8.00,3.74,4/13/2016,Beginner Level
8.02,3.74,4/13/2016,Beginner Level
8.03,3.74,4/13/2016,Beginner Level
8.18,3.74,4/13/2016,Beginner Level
8.28,3.74,4/13/2016,Beginner Level
8.57,3.74,4/13/2016,Beginner Level
8.92,3.74,4/13/2016,Beginner Level
9.10,3.74,4/13/2016,Beginner Level
9.48,3.74,4/13/2016,Beginner Level
11.32,3.74,4/13/2016,Beginner Level
1.02,9.65,4/13/2016,Pro level
1.37,9.65,4/13/2016,Pro level
5.55,3.62,4/13/2016,Beginner Level
6.12,3.62,4/13/2016,Beginner Level
6.43,3.62,4/13/2016,Beginner Level
6.78,3.62,4/13/2016,Beginner Level
6.85,3.62,4/13/2016,Beginner Level
7.27,3.62,4/13/2016,Beginner Level
7.30,3.62,4/13/2016,Beginner Level
7.45,3.62,4/13/2016,Beginner Level
7.47,3.62,4/13/2016,Beginner Level
7.62,3.62,4/13/2016,Beginner Level
7.65,3.62,4/13/2016,Beginner Level
7.68,3.62,4/13/2016,Beginner Level
7.72,3.62,4/13/2016,Beginner Level
7.75,3.62,4/13/2016,Beginner Level
7.93,3.62,4/13/2016,Beginner Level
7.98,3.62,4/13/2016,Beginner Level
8.05,3.62,4/13/2016,Beginner Level
8.15,3.62,4/13/2016,Beginner Level
8.33,3.62,4/13/2016,Beginner Level
8.37,3.62,4/13/2016,Beginner Level
8.50,3.62,4/13/2016,Beginner Level
8.75,3.62,4/13/2016,Beginner Level
9.13,3.62,4/13/2016,Beginner Level
11.73,3.62,4/13/2016,Beginner Level
1.25,13.35,4/13/2016,Pro level
5.62,13.35,4/13/2016,Pro level
8.22,13.35,4/13/2016,Pro level
5.92,9.82,4/13/2016,Pro level
5.93,9.82,4/13/2016,Pro level
6.42,9.82,4/13/2016,Pro level
6.45,9.82,4/13/2016,Pro level
6.52,9.82,4/13/2016,Pro level
6.65,9.82,4/13/2016,Pro level
6.70,9.82,4/13/2016,Pro level
6.82,9.82,4/13/2016,Pro level
6.95,9.82,4/13/2016,Pro level
7.02,9.82,4/13/2016,Pro level
7.15,9.82,4/13/2016,Pro level
7.52,9.82,4/13/2016,Pro level
7.58,9.82,4/13/2016,Pro level
7.82,9.82,4/13/2016,Pro level
7.95,9.82,4/13/2016,Pro level
8.12,9.82,4/13/2016,Pro level
8.20,9.82,4/13/2016,Pro level
8.55,9.82,4/13/2016,Pro level
8.88,9.82,4/13/2016,Pro level
8.98,9.82,4/13/2016,Pro level
9.10,9.82,4/13/2016,Pro level
9.25,9.82,4/13/2016,Pro level
9.27,9.82,4/13/2016,Pro level
9.37,9.82,4/13/2016,Pro level
9.73,9.82,4/13/2016,Pro level
9.85,9.82,4/13/2016,Pro level
10.00,9.82,4/13/2016,Pro level
10.10,9.82,4/13/2016,Pro level
11.48,9.82,4/13/2016,Pro level
6.00,0.84,4/13/2016,Beginner Level
6.28,0.84,4/13/2016,Beginner Level
6.77,0.84,4/13/2016,Beginner Level
6.78,0.84,4/13/2016,Beginner Level
6.93,0.84,4/13/2016,Beginner Level
7.05,0.84,4/13/2016,Beginner Level
7.13,0.84,4/13/2016,Beginner Level
7.72,0.84,4/13/2016,Beginner Level
8.22,0.84,4/13/2016,Beginner Level
8.38,0.84,4/13/2016,Beginner Level
8.78,0.84,4/13/2016,Beginner Level
9.08,0.84,4/13/2016,Beginner Level
9.12,0.84,4/13/2016,Beginner Level
9.20,0.84,4/13/2016,Beginner Level
4.40,6.74,4/14/2016,Intermediate Level
4.57,6.74,4/14/2016,Intermediate Level
4.93,6.74,4/14/2016,Intermediate Level
5.10,6.74,4/14/2016,Intermediate Level
5.15,6.74,4/14/2016,Intermediate Level
5.33,6.74,4/14/2016,Intermediate Level
5.38,6.74,4/14/2016,Intermediate Level
5.70,6.74,4/14/2016,Intermediate Level
5.77,6.74,4/14/2016,Intermediate Level
5.82,6.74,4/14/2016,Intermediate Level
5.90,6.74,4/14/2016,Intermediate Level
6.07,6.74,4/14/2016,Intermediate Level
6.12,6.74,4/14/2016,Intermediate Level
6.28,6.74,4/14/2016,Intermediate Level
6.40,6.74,4/14/2016,Intermediate Level
6.55,6.74,4/14/2016,Intermediate Level
6.60,6.74,4/14/2016,Intermediate Level
6.72,6.74,4/14/2016,Intermediate Level
6.78,6.74,4/14/2016,Intermediate Level
7.08,6.74,4/14/2016,Intermediate Level
7.37,6.74,4/14/2016,Intermediate Level
7.48,6.74,4/14/2016,Intermediate Level
10.18,6.74,4/14/2016,Intermediate Level
11.87,6.74,4/14/2016,Intermediate Level
2.12,8.02,4/14/2016,Pro level
2.37,8.02,4/14/2016,Pro level
2.57,8.02,4/14/2016,Pro level
16.02,8.02,4/14/2016,Pro level
16.02,5.25,4/14/2016,Intermediate Level
2.97,1.50,4/14/2016,Beginner Level
5.25,1.50,4/14/2016,Beginner Level
7.03,1.50,4/14/2016,Beginner Level
8.32,1.50,4/14/2016,Beginner Level
12.92,1.50,4/14/2016,Beginner Level
6.33,2.07,4/14/2016,Beginner Level
8.08,2.07,4/14/2016,Beginner Level
8.30,2.07,4/14/2016,Beginner Level
8.50,2.07,4/14/2016,Beginner Level
8.57,2.07,4/14/2016,Beginner Level
8.68,2.07,4/14/2016,Beginner Level
8.85,2.07,4/14/2016,Beginner Level
9.00,2.07,4/14/2016,Beginner Level
9.05,2.07,4/14/2016,Beginner Level
9.08,2.07,4/14/2016,Beginner Level
9.10,2.07,4/14/2016,Beginner Level
9.13,2.07,4/14/2016,Beginner Level
9.22,2.07,4/14/2016,Beginner Level
9.23,2.07,4/14/2016,Beginner Level
9.27,2.07,4/14/2016,Beginner Level
9.33,2.07,4/14/2016,Beginner Level
9.42,2.07,4/14/2016,Beginner Level
9.45,2.07,4/14/2016,Beginner Level
9.47,2.07,4/14/2016,Beginner Level
9.55,2.07,4/14/2016,Beginner Level
9.85,2.07,4/14/2016,Beginner Level
10.12,2.07,4/14/2016,Beginner Level
1.15,2.68,4/14/2016,Beginner Level
6.43,6.70,4/14/2016,Intermediate Level
7.50,6.70,4/14/2016,Intermediate Level
7.65,6.70,4/14/2016,Intermediate Level
7.68,6.70,4/14/2016,Intermediate Level
7.85,6.70,4/14/2016,Intermediate Level
7.88,6.70,4/14/2016,Intermediate Level
8.07,6.70,4/14/2016,Intermediate Level
8.15,6.70,4/14/2016,Intermediate Level
8.17,6.70,4/14/2016,Intermediate Level
8.32,6.70,4/14/2016,Intermediate Level
8.40,6.70,4/14/2016,Intermediate Level
8.57,6.70,4/14/2016,Intermediate Level
8.85,6.70,4/14/2016,Intermediate Level
9.28,6.70,4/14/2016,Intermediate Level
10.03,6.70,4/14/2016,Intermediate Level
5.08,5.11,4/14/2016,Intermediate Level
5.60,5.11,4/14/2016,Intermediate Level
6.18,5.11,4/14/2016,Intermediate Level
6.20,5.11,4/14/2016,Intermediate Level
6.37,5.11,4/14/2016,Intermediate Level
6.40,5.11,4/14/2016,Intermediate Level
6.58,5.11,4/14/2016,Intermediate Level
6.62,5.11,4/14/2016,Intermediate Level
7.05,5.11,4/14/2016,Intermediate Level
7.38,5.11,4/14/2016,Intermediate Level
7.53,5.11,4/14/2016,Intermediate Level
7.60,5.11,4/14/2016,Intermediate Level
7.78,5.11,4/14/2016,Intermediate Level
7.82,5.11,4/14/2016,Intermediate Level
7.93,5.11,4/14/2016,Intermediate Level
7.97,5.11,4/14/2016,Intermediate Level
8.00,5.11,4/14/2016,Intermediate Level
8.33,5.11,4/14/2016,Intermediate Level
8.50,5.11,4/14/2016,Intermediate Level
8.53,5.11,4/14/2016,Intermediate Level
8.70,5.11,4/14/2016,Intermediate Level
8.77,5.11,4/14/2016,Intermediate Level
9.00,5.11,4/14/2016,Intermediate Level
9.27,5.11,4/14/2016,Intermediate Level
9.43,5.11,4/14/2016,Intermediate Level
10.43,5.11,4/14/2016,Intermediate Level
1.28,0.08,4/14/2016,Beginner Level
4.13,0.08,4/14/2016,Beginner Level
5.53,0.08,4/14/2016,Beginner Level
6.70,0.08,4/14/2016,Beginner Level
6.80,0.08,4/14/2016,Beginner Level
8.23,0.08,4/14/2016,Beginner Level
8.93,0.08,4/14/2016,Beginner Level
9.02,0.08,4/14/2016,Beginner Level
1.08,6.88,4/14/2016,Intermediate Level
5.12,6.88,4/14/2016,Intermediate Level
5.35,6.88,4/14/2016,Intermediate Level
8.18,6.88,4/14/2016,Intermediate Level
8.30,6.88,4/14/2016,Intermediate Level
8.33,6.88,4/14/2016,Intermediate Level
8.35,6.88,4/14/2016,Intermediate Level
8.43,6.88,4/14/2016,Intermediate Level
8.53,6.88,4/14/2016,Intermediate Level
8.60,6.88,4/14/2016,Intermediate Level
8.62,6.88,4/14/2016,Intermediate Level
8.70,6.88,4/14/2016,Intermediate Level
8.83,6.88,4/14/2016,Intermediate Level
9.05,6.88,4/14/2016,Intermediate Level
9.10,6.88,4/14/2016,Intermediate Level
9.17,6.88,4/14/2016,Intermediate Level
9.18,6.88,4/14/2016,Intermediate Level
9.28,6.88,4/14/2016,Intermediate Level
9.30,6.88,4/14/2016,Intermediate Level
9.42,6.88,4/14/2016,Intermediate Level
10.63,6.88,4/14/2016,Intermediate Level
12.03,6.88,4/14/2016,Intermediate Level
1.08,6.82,4/14/2016,Intermediate Level
1.42,6.82,4/14/2016,Intermediate Level
1.73,6.82,4/14/2016,Intermediate Level
5.63,6.82,4/14/2016,Intermediate Level
5.77,6.82,4/14/2016,Intermediate Level
6.25,6.82,4/14/2016,Intermediate Level
6.27,6.82,4/14/2016,Intermediate Level
6.90,6.82,4/14/2016,Intermediate Level
7.17,6.82,4/14/2016,Intermediate Level
7.47,6.82,4/14/2016,Intermediate Level
7.52,6.82,4/14/2016,Intermediate Level
7.63,6.82,4/14/2016,Intermediate Level
8.23,6.82,4/14/2016,Intermediate Level
8.25,6.82,4/14/2016,Intermediate Level
8.27,6.82,4/14/2016,Intermediate Level
8.33,6.82,4/14/2016,Intermediate Level
8.35,6.82,4/14/2016,Intermediate Level
8.77,6.82,4/14/2016,Intermediate Level
9.02,6.82,4/14/2016,Intermediate Level
9.92,6.82,4/14/2016,Intermediate Level
9.95,6.82,4/14/2016,Intermediate Level
10.68,6.82,4/14/2016,Intermediate Level
1.78,2.67,4/14/2016,Beginner Level
1.80,2.67,4/14/2016,Beginner Level
5.75,2.67,4/14/2016,Beginner Level
5.88,2.67,4/14/2016,Beginner Level
6.05,2.67,4/14/2016,Beginner Level
6.23,2.67,4/14/2016,Beginner Level
6.32,2.67,4/14/2016,Beginner Level
6.52,2.67,4/14/2016,Beginner Level
6.70,2.67,4/14/2016,Beginner Level
6.77,2.67,4/14/2016,Beginner Level
6.95,2.67,4/14/2016,Beginner Level
7.07,2.67,4/14/2016,Beginner Level
7.10,2.67,4/14/2016,Beginner Level
7.27,2.67,4/14/2016,Beginner Level
7.37,2.67,4/14/2016,Beginner Level
7.50,2.67,4/14/2016,Beginner Level
7.62,2.67,4/14/2016,Beginner Level
7.65,2.67,4/14/2016,Beginner Level
7.70,2.67,4/14/2016,Beginner Level
7.82,2.67,4/14/2016,Beginner Level
8.20,2.67,4/14/2016,Beginner Level
8.32,2.67,4/14/2016,Beginner Level
8.35,2.67,4/14/2016,Beginner Level
8.55,2.67,4/14/2016,Beginner Level
8.83,2.67,4/14/2016,Beginner Level
8.88,2.67,4/14/2016,Beginner Level
9.03,2.67,4/14/2016,Beginner Level
2.02,4.49,4/14/2016,Beginner Level
2.15,4.49,4/14/2016,Beginner Level
2.23,4.49,4/14/2016,Beginner Level
2.28,4.49,4/14/2016,Beginner Level
2.98,4.49,4/14/2016,Beginner Level
4.28,6.37,4/14/2016,Intermediate Level
5.20,6.37,4/14/2016,Intermediate Level
6.10,6.37,4/14/2016,Intermediate Level
6.22,6.37,4/14/2016,Intermediate Level
6.33,6.37,4/14/2016,Intermediate Level
6.77,6.37,4/14/2016,Intermediate Level
6.92,6.37,4/14/2016,Intermediate Level
7.13,6.37,4/14/2016,Intermediate Level
7.15,6.37,4/14/2016,Intermediate Level
7.17,6.37,4/14/2016,Intermediate Level
7.18,6.37,4/14/2016,Intermediate Level
7.23,6.37,4/14/2016,Intermediate Level
7.32,6.37,4/14/2016,Intermediate Level
7.37,6.37,4/14/2016,Intermediate Level
7.45,6.37,4/14/2016,Intermediate Level
7.48,6.37,4/14/2016,Intermediate Level
7.63,6.37,4/14/2016,Intermediate Level
7.68,6.37,4/14/2016,Intermediate Level
7.80,6.37,4/14/2016,Intermediate Level
7.92,6.37,4/14/2016,Intermediate Level
8.12,6.37,4/14/2016,Intermediate Level
8.35,6.37,4/14/2016,Intermediate Level
8.43,6.37,4/14/2016,Intermediate Level
9.05,6.37,4/14/2016,Intermediate Level
10.20,6.37,4/14/2016,Intermediate Level
5.88,11.12,4/14/2016,Pro level
6.52,11.12,4/14/2016,Pro level
6.70,11.12,4/14/2016,Pro level
6.82,11.12,4/14/2016,Pro level
6.83,11.12,4/14/2016,Pro level
6.97,11.12,4/14/2016,Pro level
7.15,11.12,4/14/2016,Pro level
7.18,11.12,4/14/2016,Pro level
7.23,11.12,4/14/2016,Pro level
7.38,11.12,4/14/2016,Pro level
7.55,11.12,4/14/2016,Pro level
7.62,11.12,4/14/2016,Pro level
7.73,11.12,4/14/2016,Pro level
7.80,11.12,4/14/2016,Pro level
7.83,11.12,4/14/2016,Pro level
7.85,11.12,4/14/2016,Pro level
7.92,11.12,4/14/2016,Pro level
8.10,11.12,4/14/2016,Pro level
8.13,11.12,4/14/2016,Pro level
8.23,11.12,4/14/2016,Pro level
8.25,11.12,4/14/2016,Pro level
9.02,11.12,4/14/2016,Pro level
10.13,11.12,4/14/2016,Pro level
10.67,11.12,4/14/2016,Pro level
11.30,11.12,4/14/2016,Pro level
11.43,11.12,4/14/2016,Pro level
12.08,11.12,4/14/2016,Pro level
14.05,11.12,4/14/2016,Pro level
1.30,6.42,4/14/2016,Intermediate Level
6.10,6.42,4/14/2016,Intermediate Level
6.20,6.42,4/14/2016,Intermediate Level
6.28,6.42,4/14/2016,Intermediate Level
6.63,6.42,4/14/2016,Intermediate Level
6.70,6.42,4/14/2016,Intermediate Level
6.88,6.42,4/14/2016,Intermediate Level
7.22,6.42,4/14/2016,Intermediate Level
7.28,6.42,4/14/2016,Intermediate Level
7.30,6.42,4/14/2016,Intermediate Level
7.42,6.42,4/14/2016,Intermediate Level
7.53,6.42,4/14/2016,Intermediate Level
7.63,6.42,4/14/2016,Intermediate Level
7.68,6.42,4/14/2016,Intermediate Level
7.75,6.42,4/14/2016,Intermediate Level
7.93,6.42,4/14/2016,Intermediate Level
8.00,6.42,4/14/2016,Intermediate Level
8.08,6.42,4/14/2016,Intermediate Level
8.28,6.42,4/14/2016,Intermediate Level
9.05,6.42,4/14/2016,Intermediate Level
9.22,6.42,4/14/2016,Intermediate Level
9.37,6.42,4/14/2016,Intermediate Level
9.72,6.42,4/14/2016,Intermediate Level
10.25,6.42,4/14/2016,Intermediate Level
10.57,6.42,4/14/2016,Intermediate Level
5.83,0.00,4/14/2016,Beginner Level
6.12,0.00,4/14/2016,Beginner Level
6.63,0.00,4/14/2016,Beginner Level
6.92,0.00,4/14/2016,Beginner Level
6.93,0.00,4/14/2016,Beginner Level
8.20,0.00,4/14/2016,Beginner Level
8.37,0.00,4/14/2016,Beginner Level
8.45,0.00,4/14/2016,Beginner Level
8.50,0.00,4/14/2016,Beginner Level
8.70,0.00,4/14/2016,Beginner Level
8.98,0.00,4/14/2016,Beginner Level
9.10,0.00,4/14/2016,Beginner Level
9.17,0.00,4/14/2016,Beginner Level
9.28,0.00,4/14/2016,Beginner Level
9.58,0.00,4/14/2016,Beginner Level
10.05,0.00,4/14/2016,Beginner Level
10.60,0.00,4/14/2016,Beginner Level
11.63,0.00,4/14/2016,Beginner Level
4.33,3.70,4/14/2016,Beginner Level
6.77,3.70,4/14/2016,Beginner Level
7.35,3.70,4/14/2016,Beginner Level
5.57,1.03,4/14/2016,Beginner Level
6.10,1.03,4/14/2016,Beginner Level
6.43,1.03,4/14/2016,Beginner Level
6.45,1.03,4/14/2016,Beginner Level
6.92,1.03,4/14/2016,Beginner Level
6.97,1.03,4/14/2016,Beginner Level
7.07,1.03,4/14/2016,Beginner Level
7.10,1.03,4/14/2016,Beginner Level
7.25,1.03,4/14/2016,Beginner Level
7.43,1.03,4/14/2016,Beginner Level
7.45,1.03,4/14/2016,Beginner Level
7.55,1.03,4/14/2016,Beginner Level
7.58,1.03,4/14/2016,Beginner Level
7.62,1.03,4/14/2016,Beginner Level
7.63,1.03,4/14/2016,Beginner Level
7.70,1.03,4/14/2016,Beginner Level
7.78,1.03,4/14/2016,Beginner Level
8.00,1.03,4/14/2016,Beginner Level
8.02,1.03,4/14/2016,Beginner Level
8.03,1.03,4/14/2016,Beginner Level
8.18,1.03,4/14/2016,Beginner Level
8.28,1.03,4/14/2016,Beginner Level
8.57,1.03,4/14/2016,Beginner Level
8.92,1.03,4/14/2016,Beginner Level
9.10,1.03,4/14/2016,Beginner Level
9.48,1.03,4/14/2016,Beginner Level
11.32,1.03,4/14/2016,Beginner Level
1.02,8.24,4/14/2016,Pro level
1.37,8.24,4/14/2016,Pro level
5.55,6.12,4/14/2016,Intermediate Level
6.12,6.12,4/14/2016,Intermediate Level
6.43,6.12,4/14/2016,Intermediate Level
6.78,6.12,4/14/2016,Intermediate Level
6.85,6.12,4/14/2016,Intermediate Level
7.27,6.12,4/14/2016,Intermediate Level
7.30,6.12,4/14/2016,Intermediate Level
7.45,6.12,4/14/2016,Intermediate Level
7.47,6.12,4/14/2016,Intermediate Level
7.62,6.12,4/14/2016,Intermediate Level
7.65,6.12,4/14/2016,Intermediate Level
7.68,6.12,4/14/2016,Intermediate Level
7.72,6.12,4/14/2016,Intermediate Level
7.75,6.12,4/14/2016,Intermediate Level
7.93,6.12,4/14/2016,Intermediate Level
7.98,6.12,4/14/2016,Intermediate Level
8.05,6.12,4/14/2016,Intermediate Level
8.15,6.12,4/14/2016,Intermediate Level
8.33,6.12,4/14/2016,Intermediate Level
8.37,6.12,4/14/2016,Intermediate Level
8.50,6.12,4/14/2016,Intermediate Level
8.75,6.12,4/14/2016,Intermediate Level
9.13,6.12,4/14/2016,Intermediate Level
11.73,6.12,4/14/2016,Intermediate Level
1.25,15.97,4/14/2016,Pro level
5.62,15.97,4/14/2016,Pro level
8.22,15.97,4/14/2016,Pro level
5.92,10.56,4/14/2016,Pro level
5.93,10.56,4/14/2016,Pro level
6.42,10.56,4/14/2016,Pro level
6.45,10.56,4/14/2016,Pro level
6.52,10.56,4/14/2016,Pro level
6.65,10.56,4/14/2016,Pro level
6.70,10.56,4/14/2016,Pro level
6.82,10.56,4/14/2016,Pro level
6.95,10.56,4/14/2016,Pro level
7.02,10.56,4/14/2016,Pro level
7.15,10.56,4/14/2016,Pro level
7.52,10.56,4/14/2016,Pro level
7.58,10.56,4/14/2016,Pro level
7.82,10.56,4/14/2016,Pro level
7.95,10.56,4/14/2016,Pro level
8.12,10.56,4/14/2016,Pro level
8.20,10.56,4/14/2016,Pro level
8.55,10.56,4/14/2016,Pro level
8.88,10.56,4/14/2016,Pro level
8.98,10.56,4/14/2016,Pro level
9.10,10.56,4/14/2016,Pro level
9.25,10.56,4/14/2016,Pro level
9.27,10.56,4/14/2016,Pro level
9.37,10.56,4/14/2016,Pro level
9.73,10.56,4/14/2016,Pro level
9.85,10.56,4/14/2016,Pro level
10.00,10.56,4/14/2016,Pro level
10.10,10.56,4/14/2016,Pro level
11.48,10.56,4/14/2016,Pro level
6.00,0.78,4/14/2016,Beginner Level
6.28,0.78,4/14/2016,Beginner Level
6.77,0.78,4/14/2016,Beginner Level
6.78,0.78,4/14/2016,Beginner Level
6.93,0.78,4/14/2016,Beginner Level
7.05,0.78,4/14/2016,Beginner Level
7.13,0.78,4/14/2016,Beginner Level
7.72,0.78,4/14/2016,Beginner Level
8.22,0.78,4/14/2016,Beginner Level
8.38,0.78,4/14/2016,Beginner Level
8.78,0.78,4/14/2016,Beginner Level
9.08,0.78,4/14/2016,Beginner Level
9.12,0.78,4/14/2016,Beginner Level
9.20,0.78,4/14/2016,Beginner Level
4.40,6.28,4/15/2016,Intermediate Level
4.57,6.28,4/15/2016,Intermediate Level
4.93,6.28,4/15/2016,Intermediate Level
5.10,6.28,4/15/2016,Intermediate Level
5.15,6.28,4/15/2016,Intermediate Level
5.33,6.28,4/15/2016,Intermediate Level
5.38,6.28,4/15/2016,Intermediate Level
5.70,6.28,4/15/2016,Intermediate Level
5.77,6.28,4/15/2016,Intermediate Level
5.82,6.28,4/15/2016,Intermediate Level
5.90,6.28,4/15/2016,Intermediate Level
6.07,6.28,4/15/2016,Intermediate Level
6.12,6.28,4/15/2016,Intermediate Level
6.28,6.28,4/15/2016,Intermediate Level
6.40,6.28,4/15/2016,Intermediate Level
6.55,6.28,4/15/2016,Intermediate Level
6.60,6.28,4/15/2016,Intermediate Level
6.72,6.28,4/15/2016,Intermediate Level
6.78,6.28,4/15/2016,Intermediate Level
7.08,6.28,4/15/2016,Intermediate Level
7.37,6.28,4/15/2016,Intermediate Level
7.48,6.28,4/15/2016,Intermediate Level
10.18,6.28,4/15/2016,Intermediate Level
11.87,6.28,4/15/2016,Intermediate Level
2.12,3.83,4/15/2016,Beginner Level
2.37,3.83,4/15/2016,Beginner Level
2.57,3.83,4/15/2016,Beginner Level
16.02,3.83,4/15/2016,Beginner Level
16.02,2.54,4/15/2016,Beginner Level
2.97,0.68,4/15/2016,Beginner Level
5.25,0.68,4/15/2016,Beginner Level
7.03,0.68,4/15/2016,Beginner Level
8.32,0.68,4/15/2016,Beginner Level
12.92,0.68,4/15/2016,Beginner Level
6.33,2.37,4/15/2016,Beginner Level
8.08,2.37,4/15/2016,Beginner Level
8.30,2.37,4/15/2016,Beginner Level
8.50,2.37,4/15/2016,Beginner Level
8.57,2.37,4/15/2016,Beginner Level
8.68,2.37,4/15/2016,Beginner Level
8.85,2.37,4/15/2016,Beginner Level
9.00,2.37,4/15/2016,Beginner Level
9.05,2.37,4/15/2016,Beginner Level
9.08,2.37,4/15/2016,Beginner Level
9.10,2.37,4/15/2016,Beginner Level
9.13,2.37,4/15/2016,Beginner Level
9.22,2.37,4/15/2016,Beginner Level
9.23,2.37,4/15/2016,Beginner Level
9.27,2.37,4/15/2016,Beginner Level
9.33,2.37,4/15/2016,Beginner Level
9.42,2.37,4/15/2016,Beginner Level
9.45,2.37,4/15/2016,Beginner Level
9.47,2.37,4/15/2016,Beginner Level
9.55,2.37,4/15/2016,Beginner Level
9.85,2.37,4/15/2016,Beginner Level
10.12,2.37,4/15/2016,Beginner Level
1.15,3.51,4/15/2016,Beginner Level
6.43,6.92,4/15/2016,Intermediate Level
7.50,6.92,4/15/2016,Intermediate Level
7.65,6.92,4/15/2016,Intermediate Level
7.68,6.92,4/15/2016,Intermediate Level
7.85,6.92,4/15/2016,Intermediate Level
7.88,6.92,4/15/2016,Intermediate Level
8.07,6.92,4/15/2016,Intermediate Level
8.15,6.92,4/15/2016,Intermediate Level
8.17,6.92,4/15/2016,Intermediate Level
8.32,6.92,4/15/2016,Intermediate Level
8.40,6.92,4/15/2016,Intermediate Level
8.57,6.92,4/15/2016,Intermediate Level
8.85,6.92,4/15/2016,Intermediate Level
9.28,6.92,4/15/2016,Intermediate Level
10.03,6.92,4/15/2016,Intermediate Level
5.08,6.06,4/15/2016,Intermediate Level
5.60,6.06,4/15/2016,Intermediate Level
6.18,6.06,4/15/2016,Intermediate Level
6.20,6.06,4/15/2016,Intermediate Level
6.37,6.06,4/15/2016,Intermediate Level
6.40,6.06,4/15/2016,Intermediate Level
6.58,6.06,4/15/2016,Intermediate Level
6.62,6.06,4/15/2016,Intermediate Level
7.05,6.06,4/15/2016,Intermediate Level
7.38,6.06,4/15/2016,Intermediate Level
7.53,6.06,4/15/2016,Intermediate Level
7.60,6.06,4/15/2016,Intermediate Level
7.78,6.06,4/15/2016,Intermediate Level
7.82,6.06,4/15/2016,Intermediate Level
7.93,6.06,4/15/2016,Intermediate Level
7.97,6.06,4/15/2016,Intermediate Level
8.00,6.06,4/15/2016,Intermediate Level
8.33,6.06,4/15/2016,Intermediate Level
8.50,6.06,4/15/2016,Intermediate Level
8.53,6.06,4/15/2016,Intermediate Level
8.70,6.06,4/15/2016,Intermediate Level
8.77,6.06,4/15/2016,Intermediate Level
9.00,6.06,4/15/2016,Intermediate Level
9.27,6.06,4/15/2016,Intermediate Level
9.43,6.06,4/15/2016,Intermediate Level
10.43,6.06,4/15/2016,Intermediate Level
